rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
05-May-2016 09:32,201603,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,PAPHOS, 17281 , 8648 , 8633 , 15001 , 7902 , 7099 , 15.1989867342177 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,LARNACA, 184 , 0 , 184 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,PAPHOS, 3134 , 584 , 2550 , 1452 , 0 , 1452 , 115.840220385675 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS, 10946 , 10567 , 379 , 10711 , 10524 , 187 , 2.19400616188965 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,BIRMINGHAM,BRNO (TURANY), 0 , 0 , 0 , 43 , 0 , 43 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,BRISTOL,PRAGUE, 4966 , 4966 , 0 , 5292 , 5292 , 0 ,-6.16024187452759 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,EAST MIDLANDS INTERNATIONAL,PRAGUE, 2181 , 2181 , 0 , 2719 , 2719 , 0 ,-19.7866862817212 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,EDINBURGH,PRAGUE, 5909 , 5909 , 0 , 5263 , 5263 , 0 , 12.2743682310469 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,GATWICK,PRAGUE, 22956 , 22956 , 0 , 18742 , 18742 , 0 , 22.4842599509124 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,GLASGOW,PRAGUE, 1074 , 900 , 174 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,HEATHROW,PRAGUE, 34925 , 34925 , 0 , 33263 , 33263 , 0 , 4.99654270510778 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,LEEDS BRADFORD,PRAGUE, 2715 , 2715 , 0 , 2417 , 2417 , 0 , 12.3293338849814 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,LIVERPOOL (JOHN LENNON),PRAGUE, 213 , 213 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,LUTON,BRNO (TURANY), 3669 , 3669 , 0 , 3612 , 3612 , 0 , 1.578073089701 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,LUTON,PRAGUE, 10249 , 10249 , 0 , 10402 , 10402 , 0 ,-1.47087098634878 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,MANCHESTER,PRAGUE, 11504 , 11504 , 0 , 10273 , 10273 , 0 , 11.9828677114767 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,NEWCASTLE,PRAGUE, 2239 , 2239 , 0 , 2414 , 2414 , 0 ,-7.24937862468931 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,STANSTED,BRNO (TURANY), 8425 , 8425 , 0 , 9890 , 9890 , 0 ,-14.8129423660263 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,STANSTED,OSTRAVA, 5888 , 5888 , 0 , 4319 , 4319 , 0 , 36.327853669831 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,CZECH REPUBLIC,STANSTED,PRAGUE, 32651 , 32651 , 0 , 23419 , 23419 , 0 , 39.4209829625518 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,ABERDEEN,COPENHAGEN, 2649 , 2649 , 0 , 3014 , 3014 , 0 ,-12.1101526211015 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,ABERDEEN,ESBJERG, 558 , 558 , 0 , 921 , 921 , 0 ,-39.413680781759 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,COPENHAGEN, 6627 , 6627 , 0 , 7378 , 7378 , 0 ,-10.1789102737869 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,BRISTOL,COPENHAGEN, 2298 , 2298 , 0 , 3657 , 3657 , 0 ,-37.1616078753076 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,EDINBURGH,COPENHAGEN, 17634 , 17634 , 0 , 8979 , 8979 , 0 , 96.3915803541597 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,GATWICK,AALBORG, 2631 , 2631 , 0 , 2935 , 2935 , 0 ,-10.3577512776831 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,GATWICK,COPENHAGEN, 63143 , 63143 , 0 , 69627 , 69627 , 0 ,-9.31247935427348 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,GLASGOW,COPENHAGEN, 32 , 0 , 32 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,GLASGOW,KARUP, 37 , 0 , 37 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN, 79352 , 79352 , 0 , 83006 , 83006 , 0 ,-4.40209141507843 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,LONDON CITY,BILLUND, 2064 , 2064 , 0 , 2084 , 2084 , 0 ,-0.959692898272553 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,LUTON,COPENHAGEN, 66164 , 66164 , 0 , 17535 , 17535 , 0 , 277.325349301397 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,MANCHESTER,AARHUS (TIRSTRUP), 0 , 0 , 0 , 913 , 913 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND, 1967 , 1967 , 0 , 2434 , 2434 , 0 ,-19.1865242399343 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,MANCHESTER,COPENHAGEN, 25273 , 25273 , 0 , 25368 , 25368 , 0 ,-0.374487543361716 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,NEWCASTLE,COPENHAGEN, 1272 , 1272 , 0 , 1670 , 1670 , 0 ,-23.8323353293413 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,SOUTHEND,BILLUND, 36 , 36 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,STANSTED,AARHUS (TIRSTRUP), 7853 , 7853 , 0 , 6053 , 6053 , 0 , 29.737320337023 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,STANSTED,BILLUND, 17442 , 17442 , 0 , 22699 , 22699 , 0 ,-23.1596105555311 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,DENMARK,STANSTED,COPENHAGEN, 0 , 0 , 0 , 2167 , 2167 , 0 , 0 
05-May-2016 09:32,201603,CENTRAL AMERICA,DOMINICAN REPUBLIC,GATWICK,PUERTO PLATA, 2955 , 0 , 2955 , 2287 , 0 , 2287 , 29.2085701792742 
05-May-2016 09:32,201603,CENTRAL AMERICA,DOMINICAN REPUBLIC,GATWICK,PUNTA CANA, 9439 , 4207 , 5232 , 11385 , 4209 , 7176 ,-17.092665788318 
05-May-2016 09:32,201603,CENTRAL AMERICA,DOMINICAN REPUBLIC,MANCHESTER,PUERTO PLATA, 2380 , 0 , 2380 , 2718 , 0 , 2718 ,-12.4356144223694 
05-May-2016 09:32,201603,CENTRAL AMERICA,DOMINICAN REPUBLIC,MANCHESTER,PUNTA CANA, 7542 , 0 , 7542 , 4297 , 0 , 4297 , 75.5178031184547 
05-May-2016 09:32,201603,SOUTH AMERICA,ECUADOR,GATWICK,GUAYAQUIL, 868 , 0 , 868 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,BIRMINGHAM,HURGHADA, 1565 , 0 , 1565 , 4095 , 2710 , 1385 ,-61.7826617826618 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,BIRMINGHAM,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 11286 , 5297 , 5989 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,BRISTOL,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 3831 , 0 , 3831 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,CARDIFF WALES,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 1428 , 0 , 1428 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,DONCASTER SHEFFIELD,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 3201 , 0 , 3201 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,EAST MIDLANDS INTERNATIONAL,HURGHADA, 2066 , 0 , 2066 , 2091 , 0 , 2091 ,-1.19560019129603 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,EAST MIDLANDS INTERNATIONAL,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 4948 , 0 , 4948 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,EDINBURGH,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 2139 , 0 , 2139 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,EXETER,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 1421 , 0 , 1421 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,GATWICK,HURGHADA, 13998 , 7476 , 6522 , 19147 , 8783 , 10364 ,-26.8919412962866 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,GATWICK,LUXOR, 1304 , 0 , 1304 , 1291 , 0 , 1291 , 1.00697134004648 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,GATWICK,MARSA ALAM, 1625 , 0 , 1625 , 1303 , 0 , 1303 , 24.712202609363 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,GATWICK,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 40913 , 23196 , 17717 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,GLASGOW,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 3787 , 0 , 3787 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,HEATHROW,CAIRO, 27331 , 27331 , 0 , 25841 , 25841 , 0 , 5.76603072636508 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,HEATHROW,LUXOR, 684 , 684 , 0 , 1339 , 1339 , 0 ,-48.9171023151606 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,LUTON,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 13751 , 12162 , 1589 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,MANCHESTER,HURGHADA, 10995 , 2663 , 8332 , 10246 , 2705 , 7541 , 7.3101698223697 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,MANCHESTER,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 28325 , 11378 , 16947 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,NEWCASTLE,HURGHADA, 0 , 0 , 0 , 2013 , 0 , 2013 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,NEWCASTLE,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 4884 , 0 , 4884 , 0 
05-May-2016 09:32,201603,NORTH AFRICA,EGYPT,STANSTED,SHARM EL SHEIKH (OPHIRA), 0 , 0 , 0 , 6646 , 4846 , 1800 , 0 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ESTONIA,GATWICK,TALLIN, 2297 , 2297 , 0 , 5346 , 5346 , 0 ,-57.0332959221848 
05-May-2016 09:32,201603,EASTERN EUROPE-EU,ESTONIA,STANSTED,TALLIN, 6085 , 6085 , 0 , 5949 , 5949 , 0 , 2.28609850395024 
05-May-2016 09:32,201603,EAST AFRICA,ETHIOPIA,HEATHROW,ADDIS ABABA, 14203 , 14203 , 0 , 11013 , 11013 , 0 , 28.9657677290475 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,FAROE ISLANDS,EDINBURGH,VAGAR, 711 , 711 , 0 , 102 , 102 , 0 , 597.058823529412 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,FAROE ISLANDS,GATWICK,VAGAR, 0 , 0 , 0 , 243 , 0 , 243 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-OTHER,FAROE ISLANDS,STANSTED,VAGAR, 0 , 0 , 0 , 532 , 0 , 532 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FINLAND,GATWICK,HELSINKI, 19103 , 19103 , 0 , 18340 , 18340 , 0 , 4.16030534351145 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FINLAND,GATWICK,KITTILA, 176 , 0 , 176 , 1552 , 0 , 1552 ,-88.659793814433 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI, 56450 , 56450 , 0 , 51573 , 51573 , 0 , 9.45649855544568 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI, 8131 , 8131 , 0 , 9014 , 9014 , 0 ,-9.79587308631018 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KITTILA, 1231 , 0 , 1231 , 188 , 0 , 188 , 554.787234042553 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FINLAND,STANSTED,TAMPERE, 0 , 0 , 0 , 4299 , 4299 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,ABERDEEN,PARIS (CHARLES DE GAULLE), 8642 , 8642 , 0 , 7836 , 7836 , 0 , 10.2858601327208 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,LYON, 841 , 841 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,NICE, 209 , 209 , 0 , 158 , 158 , 0 , 32.2784810126582 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,PARIS (CHARLES DE GAULLE), 7309 , 7309 , 0 , 8359 , 8359 , 0 ,-12.5613111616222 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,TARBES-LOURDES INTERNATIONAL, 174 , 0 , 174 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,TOULOUSE (BLAGNAC), 0 , 0 , 0 , 540 , 0 , 540 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,BORDEAUX, 350 , 350 , 0 , 179 , 179 , 0 , 95.5307262569832 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,CHAMBERY, 4983 , 817 , 4166 , 4383 , 876 , 3507 , 13.6892539356605 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,GRENOBLE, 4398 , 2803 , 1595 , 5311 , 3863 , 1448 ,-17.1907362078705 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,LYON, 4222 , 4222 , 0 , 3996 , 3996 , 0 , 5.65565565565566 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,NICE, 0 , 0 , 0 , 283 , 283 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (CHARLES DE GAULLE), 35269 , 35269 , 0 , 35414 , 35414 , 0 ,-0.409442593324674 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,TARBES-LOURDES INTERNATIONAL, 209 , 0 , 209 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,TOULOUSE (BLAGNAC), 204 , 0 , 204 , 3213 , 2565 , 648 ,-93.6507936507936 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BOURNEMOUTH,PARIS (CHARLES DE GAULLE), 410 , 410 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,BERGERAC, 0 , 0 , 0 , 224 , 224 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,BEZIERS, 0 , 0 , 0 , 441 , 441 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,BORDEAUX, 302 , 302 , 0 , 259 , 259 , 0 , 16.6023166023166 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,CHAMBERY, 2982 , 0 , 2982 , 3224 , 0 , 3224 ,-7.50620347394541 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,GRENOBLE, 2235 , 2235 , 0 , 2443 , 2443 , 0 ,-8.51412198117069 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,LIMOGES, 0 , 0 , 0 , 261 , 261 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,LYON, 1181 , 1181 , 0 , 1012 , 1012 , 0 , 16.699604743083 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,NANTES, 483 , 483 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,NICE, 3298 , 3298 , 0 , 3326 , 3326 , 0 ,-0.841852074564041 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,PARIS (CHARLES DE GAULLE), 11605 , 11605 , 0 , 10057 , 10057 , 0 , 15.3922640946604 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,TARBES-LOURDES INTERNATIONAL, 185 , 0 , 185 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,BRISTOL,TOULOUSE (BLAGNAC), 7352 , 5490 , 1862 , 8920 , 6628 , 2292 ,-17.5784753363229 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,CHAMBERY, 714 , 714 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,PARIS (CHARLES DE GAULLE), 4798 , 4798 , 0 , 232 , 0 , 232 , 1968.10344827586 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,PARIS (ORLY), 0 , 0 , 0 , 1891 , 1891 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,TARBES-LOURDES INTERNATIONAL, 183 , 0 , 183 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,DONCASTER SHEFFIELD,PARIS (CHARLES DE GAULLE), 2124 , 2124 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,BERGERAC, 0 , 0 , 0 , 246 , 246 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,CARCASSONNE, 1493 , 1493 , 0 , 217 , 217 , 0 , 588.018433179724 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,CHAMBERY, 3246 , 2121 , 1125 , 3396 , 2052 , 1344 ,-4.41696113074205 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,DINARD, 0 , 0 , 0 , 470 , 470 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,LIMOGES, 4257 , 4257 , 0 , 4022 , 4022 , 0 , 5.84286424664346 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BEZIERS, 0 , 0 , 0 , 235 , 235 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BORDEAUX, 2509 , 2216 , 293 , 289 , 289 , 0 , 768.166089965398 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,CHAMBERY, 1775 , 1041 , 734 , 1805 , 1054 , 751 ,-1.66204986149584 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,GRENOBLE, 1811 , 1811 , 0 , 1106 , 1106 , 0 , 63.74321880651 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,LYON, 3870 , 2362 , 1508 , 1082 , 1082 , 0 , 257.670979667283 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,MARSEILLE, 377 , 377 , 0 , 240 , 240 , 0 , 57.0833333333333 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,NANTES, 621 , 0 , 621 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,NICE, 515 , 515 , 0 , 390 , 390 , 0 , 32.0512820512821 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (CHARLES DE GAULLE), 29306 , 26561 , 2745 , 22327 , 22168 , 159 , 31.2581179737538 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (ORLY), 1411 , 1025 , 386 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EDINBURGH,TOULOUSE (BLAGNAC), 1591 , 0 , 1591 , 294 , 0 , 294 , 441.156462585034 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EXETER,CHAMBERY, 519 , 519 , 0 , 568 , 568 , 0 ,-8.62676056338028 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,EXETER,PARIS (CHARLES DE GAULLE), 3217 , 3217 , 0 , 3713 , 3713 , 0 ,-13.3584702396984 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,BORDEAUX, 19455 , 19455 , 0 , 18830 , 18830 , 0 , 3.31917153478492 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,CHAMBERY, 12165 , 0 , 12165 , 12771 , 0 , 12771 ,-4.74512567535823 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,GRENOBLE, 31465 , 14816 , 16649 , 31907 , 9260 , 22647 ,-1.38527595825367 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,LE HAVRE, 202 , 0 , 202 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON, 24226 , 17531 , 6695 , 24962 , 17976 , 6986 ,-2.9484816921721 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,MARSEILLE, 10399 , 10399 , 0 , 11338 , 11338 , 0 ,-8.28188393014641 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,MONTPELLIER, 7972 , 7972 , 0 , 8858 , 8858 , 0 ,-10.0022578460149 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,NANTES, 9237 , 9237 , 0 , 7041 , 7041 , 0 , 31.1887515977844 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,NICE, 42609 , 42609 , 0 , 42582 , 42582 , 0 , 6.34070734113005E-02 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (CHARLES DE GAULLE), 19498 , 19498 , 0 , 16619 , 16603 , 16 , 17.3235453396715 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,STRASBOURG, 2981 , 2981 , 0 , 4181 , 4181 , 0 ,-28.7012676393207 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,TARBES-LOURDES INTERNATIONAL, 1151 , 0 , 1151 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULOUSE (BLAGNAC), 20916 , 19230 , 1686 , 23009 , 20847 , 2162 ,-9.0964405232735 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GLASGOW,CHAMBERY, 1593 , 0 , 1593 , 1632 , 0 , 1632 ,-2.38970588235294 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE), 9833 , 9833 , 0 , 8245 , 8209 , 36 , 19.260157671316 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (LE BOURGET), 131 , 0 , 131 , 35 , 0 , 35 , 274.285714285714 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GLASGOW,TARBES-LOURDES INTERNATIONAL, 359 , 0 , 359 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,GUERNSEY,DINARD, 279 , 279 , 0 , 201 , 201 , 0 , 38.8059701492537 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,GRENOBLE, 1377 , 0 , 1377 , 1684 , 0 , 1684 ,-18.2304038004751 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON, 22205 , 22205 , 0 , 18773 , 18773 , 0 , 18.2815746018218 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE, 19340 , 19340 , 0 , 17308 , 17308 , 0 , 11.7402357291426 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE, 33740 , 33740 , 0 , 34147 , 34147 , 0 ,-1.19190558467801 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE), 99089 , 99089 , 0 , 93741 , 93741 , 0 , 5.70508102111136 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (ORLY), 24608 , 24608 , 0 , 25512 , 25512 , 0 ,-3.54343054248981 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC), 22340 , 22340 , 0 , 20766 , 20766 , 0 , 7.57969758258692 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,CHAMBERY, 1607 , 1607 , 0 , 1698 , 1698 , 0 ,-5.35924617196702 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,LIMOGES, 0 , 0 , 0 , 250 , 250 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,PARIS (CHARLES DE GAULLE), 3857 , 3857 , 0 , 3972 , 3972 , 0 ,-2.89526686807654 
